1.1;0.397064
1.11;0.403458
1.12;0.409888
1.13;0.416354
1.14;0.422856
1.15;0.429394
1.16;0.435967
1.17;0.442574
1.18;0.449216
1.19;0.455892
1.2;0.462602
1.21;0.469346
1.22;0.476123
1.23;0.482933
1.24;0.489776
1.25;0.496652
1.26;0.50356
1.27;0.510499
1.28;0.517471
1.29;0.524474
1.3;0.531508
1.31;0.538572
1.32;0.545668
1.33;0.552793
1.34;0.559949
1.35;0.567135
1.36;0.57435
1.37;0.581594
1.38;0.588868
1.39;0.59617
1.4;0.6035
1.41;0.610859
1.42;0.618246
1.43;0.625661
1.44;0.633103
1.45;0.640573
1.46;0.648069
1.47;0.655593
1.48;0.663142
1.49;0.670719
1.5;0.678321
1.51;0.685949
1.52;0.693603
1.53;0.701282
1.54;0.708986
1.55;0.716715
1.56;0.724469
1.57;0.732247
1.58;0.74005
1.59;0.747877
1.6;0.755727
1.61;0.763601
1.62;0.771499
1.63;0.779419
1.64;0.787363
1.65;0.795329
1.66;0.803318
1.67;0.81133
1.68;0.819363
1.69;0.827418
1.7;0.835495
1.71;0.843594
1.72;0.851714
1.73;0.859855
1.74;0.868016
1.75;0.876199
1.76;0.884402
1.77;0.892626
1.78;0.90087
1.79;0.909133
1.8;0.917417
1.81;0.92572
1.82;0.934042
1.83;0.942384
1.84;0.950745
1.85;0.959124
1.86;0.967523
1.87;0.975939
1.88;0.984375
1.89;0.992828
1.9;1.0013
1.91;1.00979
1.92;1.0183
1.93;1.02682
1.94;1.03536
1.95;1.04392
1.96;1.0525
1.97;1.06109
1.98;1.0697
1.99;1.07832
2;1.08696
2.01;1.09562
2.02;1.1043
2.03;1.11299
2.04;1.12169
2.05;1.13041
2.06;1.13915
2.07;1.1479
2.08;1.15667
2.09;1.16545
2.1;1.17425
2.11;1.18306
2.12;1.19189
2.13;1.20073
2.14;1.20958
2.15;1.21845
2.16;1.22733
2.17;1.23623
2.18;1.24514
2.19;1.25406
2.2;1.263
2.21;1.27195
2.22;1.28091
2.23;1.28989
2.24;1.29888
2.25;1.30788
2.26;1.3169
2.27;1.32592
2.28;1.33496
2.29;1.34401
2.3;1.35308
2.31;1.36215
2.32;1.37124
2.33;1.38034
2.34;1.38945
2.35;1.39858
2.36;1.40771
2.37;1.41685
2.38;1.42601
2.39;1.43518
2.4;1.44436
2.41;1.45355
2.42;1.46275
2.43;1.47196
2.44;1.48118
2.45;1.49041
2.46;1.49965
2.47;1.5089
2.48;1.51816
2.49;1.52743
2.5;1.53672
2.51;1.54601
2.52;1.55531
2.53;1.56462
2.54;1.57394
2.55;1.58327
2.56;1.59261
2.57;1.60195
2.58;1.61131
2.59;1.62068
2.6;1.63005
2.61;1.63943
2.62;1.64882
2.63;1.65822
2.64;1.66763
2.65;1.67705
2.66;1.68648
2.67;1.69591
2.68;1.70535
2.69;1.7148
2.7;1.72426
2.71;1.73372
2.72;1.7432
2.73;1.75268
2.74;1.76217
2.75;1.77166
2.76;1.78117
2.77;1.79068
2.78;1.80019
2.79;1.80972
2.8;1.81925
2.81;1.82879
2.82;1.83834
2.83;1.84789
2.84;1.85745
2.85;1.86702
2.86;1.87659
2.87;1.88617
2.88;1.89576
2.89;1.90535
2.9;1.91495
2.91;1.92455
2.92;1.93416
2.93;1.94378
2.94;1.9534
2.95;1.96303
2.96;1.97267
2.97;1.98231
2.98;1.99196
2.99;2.00161
3;2.01127
3.01;2.02093
3.02;2.0306
3.03;2.04028
3.04;2.04996
3.05;2.05964
3.06;2.06934
3.07;2.07903
3.08;2.08873
3.09;2.09844
3.1;2.10815
3.11;2.11787
3.12;2.12759
3.13;2.13731
3.14;2.14705
3.15;2.15678
3.16;2.16652
3.17;2.17627
3.18;2.18602
3.19;2.19577
3.2;2.20553
3.21;2.21529
3.22;2.22506
3.23;2.23483
3.24;2.24461
3.25;2.25439
3.26;2.26417
3.27;2.27396
3.28;2.28375
3.29;2.29355
3.3;2.30335
3.31;2.31315
3.32;2.32296
3.33;2.33277
3.34;2.34259
3.35;2.3524
3.36;2.36223
3.37;2.37205
3.38;2.38188
3.39;2.39172
3.4;2.40155
3.41;2.41139
3.42;2.42124
3.43;2.43108
3.44;2.44093
3.45;2.45079
3.46;2.46064
3.47;2.4705
3.48;2.48037
3.49;2.49023
3.5;2.5001
3.51;2.50998
3.52;2.51985
3.53;2.52973
3.54;2.53961
3.55;2.54949
3.56;2.55938
3.57;2.56927
3.58;2.57916
3.59;2.58906
3.6;2.59895
3.61;2.60885
3.62;2.61876
3.63;2.62866
3.64;2.63857
3.65;2.64848
3.66;2.65839
3.67;2.66831
3.68;2.67823
3.69;2.68815
3.7;2.69807
3.71;2.70799
3.72;2.71792
3.73;2.72785
3.74;2.73778
3.75;2.74771
3.76;2.75765
3.77;2.76759
3.78;2.77753
3.79;2.78747
3.8;2.79741
3.81;2.80736
3.82;2.81731
3.83;2.82725
3.84;2.83721
3.85;2.84716
3.86;2.85712
3.87;2.86707
3.88;2.87703
3.89;2.88699
3.9;2.89695
3.91;2.90692
3.92;2.91688
3.93;2.92685
3.94;2.93682
3.95;2.94679
3.96;2.95676
3.97;2.96674
3.98;2.97671
3.99;2.98669
4;2.99667
4.01;3.00665
4.02;3.01663
4.03;3.02661
4.04;3.0366
4.05;3.04658
4.06;3.05657
4.07;3.06656
4.08;3.07655
4.09;3.08654
4.1;3.09653
4.11;3.10653
4.12;3.11652
4.13;3.12652
4.14;3.13651
4.15;3.14651
4.16;3.15651
4.17;3.16651
4.18;3.17651
4.19;3.18652
4.2;3.19652
4.21;3.20653
4.22;3.21653
4.23;3.22654
4.24;3.23655
4.25;3.24656
4.26;3.25657
4.27;3.26658
4.28;3.27659
4.29;3.2866
4.3;3.29661
4.31;3.30663
4.32;3.31665
4.33;3.32666
4.34;3.33668
4.35;3.3467
4.36;3.35672
4.37;3.36674
4.38;3.37676
4.39;3.38678
4.4;3.3968
4.41;3.40682
4.42;3.41685
4.43;3.42687
4.44;3.43689
4.45;3.44692
4.46;3.45695
4.47;3.46697
4.48;3.477
4.49;3.48703
4.5;3.49706
4.51;3.50709
4.52;3.51712
4.53;3.52715
4.54;3.53718
4.55;3.54721
4.56;3.55724
4.57;3.56727
4.58;3.57731
4.59;3.58734
4.6;3.59738
4.61;3.60741
4.62;3.61745
4.63;3.62748
4.64;3.63752
4.65;3.64755
4.66;3.65759
4.67;3.66763
4.68;3.67767
4.69;3.6877
4.7;3.69774
4.71;3.70778
4.72;3.71782
4.73;3.72786
4.74;3.7379
4.75;3.74794
4.76;3.75798
4.77;3.76802
4.78;3.77807
4.79;3.78811
4.8;3.79815
4.81;3.80819
4.82;3.81823
4.83;3.82828
4.84;3.83832
4.85;3.84836
4.86;3.85841
4.87;3.86845
4.88;3.8785
4.89;3.88854
4.9;3.89858
4.91;3.90863
4.92;3.91867
4.93;3.92872
4.94;3.93876
4.95;3.94881
4.96;3.95886
4.97;3.9689
4.98;3.97895
4.99;3.98899
5;3.99904
5.01;4.00909
5.02;4.01913
5.03;4.02918
5.04;4.03923
5.05;4.04927
5.06;4.05932
5.07;4.06937
5.08;4.07942
5.09;4.08946
5.1;4.09951
5.11;4.10956
5.12;4.11961
5.13;4.12965
5.14;4.1397
5.15;4.14975
5.16;4.1598
5.17;4.16985
5.18;4.17989
5.19;4.18994
5.2;4.19999
5.21;4.21004
5.22;4.22009
5.23;4.23014
5.24;4.24018
5.25;4.25023
5.26;4.26028
5.27;4.27033
5.28;4.28038
5.29;4.29043
5.3;4.30047
5.31;4.31052
5.32;4.32057
5.33;4.33062
5.34;4.34067
5.35;4.35072
5.36;4.36076
5.37;4.37081
5.38;4.38086
5.39;4.39091
5.4;4.40096
5.41;4.411
5.42;4.42105
5.43;4.4311
5.44;4.44115
5.45;4.4512
5.46;4.46124
5.47;4.47129
5.48;4.48134
5.49;4.49139
5.5;4.50143
5.51;4.51148
5.52;4.52153
5.53;4.53158
5.54;4.54162
5.55;4.55167
5.56;4.56172
5.57;4.57176
5.58;4.58181
5.59;4.59186
5.6;4.60191
5.61;4.61195
5.62;4.622
5.63;4.63204
5.64;4.64209
5.65;4.65214
5.66;4.66218
5.67;4.67223
5.68;4.68227
5.69;4.69232
5.7;4.70237
5.71;4.71241
5.72;4.72246
5.73;4.7325
5.74;4.74255
5.75;4.75259
5.76;4.76264
5.77;4.77268
5.78;4.78273
5.79;4.79277
5.8;4.80281
5.81;4.81286
5.82;4.8229
5.83;4.83295
5.84;4.84299
5.85;4.85303
5.86;4.86308
5.87;4.87312
5.88;4.88316
5.89;4.89321
5.9;4.90325
5.91;4.91329
5.92;4.92334
5.93;4.93338
5.94;4.94342
5.95;4.95346
5.96;4.9635
5.97;4.97355
5.98;4.98359
5.99;4.99363
6;5.00367
6.01;5.01371
6.02;5.02375
6.03;5.03379
6.04;5.04383
6.05;5.05387
6.06;5.06391
6.07;5.07395
6.08;5.08399
6.09;5.09403
6.1;5.10407
6.11;5.11411
6.12;5.12415
6.13;5.13419
6.14;5.14423
6.15;5.15427
6.16;5.16431
6.17;5.17435
6.18;5.18439
6.19;5.19442
6.2;5.20446
6.21;5.2145
6.22;5.22454
6.23;5.23458
6.24;5.24461
6.25;5.25465
6.26;5.26469
6.27;5.27472
6.28;5.28476
6.29;5.2948
6.3;5.30483
6.31;5.31487
6.32;5.32491
6.33;5.33494
6.34;5.34498
6.35;5.35501
6.36;5.36505
6.37;5.37508
6.38;5.38512
6.39;5.39515
6.4;5.40519
6.41;5.41522
6.42;5.42526
6.43;5.43529
6.44;5.44532
6.45;5.45536
6.46;5.46539
6.47;5.47542
6.48;5.48546
6.49;5.49549
6.5;5.50552
6.51;5.51556
6.52;5.52559
6.53;5.53562
6.54;5.54565
6.55;5.55569
6.56;5.56572
6.57;5.57575
6.58;5.58578
6.59;5.59581
6.6;5.60584
6.61;5.61587
6.62;5.6259
6.63;5.63594
6.64;5.64597
6.65;5.656
6.66;5.66603
6.67;5.67606
6.68;5.68609
6.69;5.69612
6.7;5.70614
6.71;5.71617
6.72;5.7262
6.73;5.73623
6.74;5.74626
6.75;5.75629
6.76;5.76632
6.77;5.77635
6.78;5.78637
6.79;5.7964
6.8;5.80643
6.81;5.81646
6.82;5.82649
6.83;5.83651
6.84;5.84654
6.85;5.85657
6.86;5.86659
6.87;5.87662
6.88;5.88665
6.89;5.89667
6.9;5.9067
6.91;5.91673
6.92;5.92675
6.93;5.93678
6.94;5.9468
6.95;5.95683
6.96;5.96685
6.97;5.97688
6.98;5.9869
6.99;5.99693
7;6.00695
7.01;6.01698
7.02;6.027
7.03;6.03702
7.04;6.04705
7.05;6.05707
7.06;6.0671
7.07;6.07712
7.08;6.08714
7.09;6.09717
7.1;6.10719
7.11;6.11721
7.12;6.12724
7.13;6.13726
7.14;6.14728
7.15;6.1573
7.16;6.16732
7.17;6.17735
7.18;6.18737
7.19;6.19739
7.2;6.20741
7.21;6.21743
7.22;6.22745
7.23;6.23748
7.24;6.2475
7.25;6.25752
7.26;6.26754
7.27;6.27756
7.28;6.28758
7.29;6.2976
7.3;6.30762
7.31;6.31764
7.32;6.32766
7.33;6.33768
7.34;6.3477
7.35;6.35772
7.36;6.36774
7.37;6.37776
7.38;6.38778
7.39;6.3978
7.4;6.40782
7.41;6.41783
7.42;6.42785
7.43;6.43787
7.44;6.44789
7.45;6.45791
7.46;6.46793
7.47;6.47794
7.48;6.48796
7.49;6.49798
7.5;6.508
7.51;6.51801
7.52;6.52803
7.53;6.53805
7.54;6.54807
7.55;6.55808
7.56;6.5681
7.57;6.57812
7.58;6.58813
7.59;6.59815
7.6;6.60817
7.61;6.61818
7.62;6.6282
7.63;6.63821
7.64;6.64823
7.65;6.65825
7.66;6.66826
7.67;6.67828
7.68;6.68829
7.69;6.69831
7.7;6.70832
7.71;6.71834
7.72;6.72835
7.73;6.73837
7.74;6.74838
7.75;6.7584
7.76;6.76841
7.77;6.77843
7.78;6.78844
7.79;6.79845
7.8;6.80847
7.81;6.81848
7.82;6.8285
7.83;6.83851
7.84;6.84852
7.85;6.85854
7.86;6.86855
7.87;6.87856
7.88;6.88858
7.89;6.89859
7.9;6.9086
7.91;6.91862
7.92;6.92863
7.93;6.93864
7.94;6.94865
7.95;6.95867
7.96;6.96868
7.97;6.97869
7.98;6.9887
7.99;6.99872
8;7.00873
8.01;7.01874
8.02;7.02875
8.03;7.03876
8.04;7.04878
8.05;7.05879
8.06;7.0688
8.07;7.07881
8.08;7.08882
8.09;7.09883
8.1;7.10884
8.11;7.11886
8.12;7.12887
8.13;7.13888
8.14;7.14889
8.15;7.1589
8.16;7.16891
8.17;7.17892
8.18;7.18893
8.19;7.19894
8.2;7.20895
8.21;7.21896
8.22;7.22897
8.23;7.23898
8.24;7.24899
8.25;7.259
8.26;7.26901
8.27;7.27902
8.28;7.28903
8.29;7.29904
8.3;7.30905
8.31;7.31906
8.32;7.32907
8.33;7.33908
8.34;7.34909
8.35;7.3591
8.36;7.3691
8.37;7.37911
8.38;7.38912
8.39;7.39913
8.4;7.40914
8.41;7.41915
8.42;7.42916
8.43;7.43917
8.44;7.44917
8.45;7.45918
8.46;7.46919
8.47;7.4792
8.48;7.48921
8.49;7.49922
8.5;7.50922
8.51;7.51923
8.52;7.52924
8.53;7.53925
8.54;7.54925
8.55;7.55926
8.56;7.56927
8.57;7.57928
8.58;7.58928
8.59;7.59929
8.6;7.6093
8.61;7.61931
8.62;7.62931
8.63;7.63932
8.64;7.64933
8.65;7.65934
8.66;7.66934
8.67;7.67935
8.68;7.68936
8.69;7.69936
8.7;7.70937
8.71;7.71938
8.72;7.72938
8.73;7.73939
8.74;7.7494
8.75;7.7594
8.76;7.76941
8.77;7.77942
8.78;7.78942
8.79;7.79943
8.8;7.80943
8.81;7.81944
8.82;7.82945
8.83;7.83945
8.84;7.84946
8.85;7.85946
8.86;7.86947
8.87;7.87948
8.88;7.88948
8.89;7.89949
8.9;7.90949
8.91;7.9195
8.92;7.9295
8.93;7.93951
8.94;7.94951
8.95;7.95952
8.96;7.96952
8.97;7.97953
8.98;7.98954
8.99;7.99954
9;8.00955
9.01;8.01955
9.02;8.02956
9.03;8.03956
9.04;8.04957
9.05;8.05957
9.06;8.06958
9.07;8.07958
9.08;8.08959
9.09;8.09959
9.1;8.10959
9.11;8.1196
9.12;8.1296
9.13;8.13961
9.14;8.14961
9.15;8.15962
9.16;8.16962
9.17;8.17963
9.18;8.18963
9.19;8.19963
9.2;8.20964
9.21;8.21964
9.22;8.22965
9.23;8.23965
9.24;8.24966
9.25;8.25966
9.26;8.26966
9.27;8.27967
9.28;8.28967
9.29;8.29968
9.3;8.30968
9.31;8.31968
9.32;8.32969
9.33;8.33969
9.34;8.34969
9.35;8.3597
9.36;8.3697
9.37;8.37971
9.38;8.38971
9.39;8.39971
9.4;8.40972
9.41;8.41972
9.42;8.42972
9.43;8.43973
9.44;8.44973
9.45;8.45973
9.46;8.46974
9.47;8.47974
9.48;8.48974
9.49;8.49975
9.5;8.50975
9.51;8.51975
9.52;8.52975
9.53;8.53976
9.54;8.54976
9.55;8.55976
9.56;8.56977
9.57;8.57977
9.58;8.58977
9.59;8.59978
9.6;8.60978
9.61;8.61978
9.62;8.62978
9.63;8.63979
9.64;8.64979
9.65;8.65979
9.66;8.6698
9.67;8.6798
9.68;8.6898
9.69;8.6998
9.7;8.70981
9.71;8.71981
9.72;8.72981
9.73;8.73981
9.74;8.74982
9.75;8.75982
9.76;8.76982
9.77;8.77982
9.78;8.78983
9.79;8.79983
9.8;8.80983
9.81;8.81983
9.82;8.82983
9.83;8.83984
9.84;8.84984
9.85;8.85984
9.86;8.86984
9.87;8.87985
9.88;8.88985
9.89;8.89985
9.9;8.90985
9.91;8.91985
9.92;8.92986
9.93;8.93986
9.94;8.94986
9.95;8.95986
9.96;8.96986
9.97;8.97987
9.98;8.98987
9.99;8.99987
10;9.00987
10.01;9.01987
