1.79;0.930078
1.8;0.930142
1.81;0.930206
1.82;0.93027
1.83;0.930334
1.84;0.930398
1.85;0.930462
1.86;0.930526
1.87;0.93059
1.88;0.930653
1.89;0.930717
1.9;0.930781
1.91;0.930844
1.92;0.930908
1.93;0.930971
1.94;0.931034
1.95;0.931098
1.96;0.931161
1.97;0.931224
1.98;0.931287
1.99;0.93135
2;0.931413
2.01;0.931476
2.02;0.931539
2.03;0.931602
2.04;0.931665
2.05;0.931727
2.06;0.93179
2.07;0.931852
2.08;0.931915
2.09;0.931977
2.1;0.93204
2.11;0.932102
2.12;0.932164
2.13;0.932227
2.14;0.932289
2.15;0.932351
2.16;0.932413
2.17;0.932475
2.18;0.932537
2.19;0.932599
2.2;0.932661
2.21;0.932723
2.22;0.932784
2.23;0.932846
2.24;0.932908
2.25;0.932969
2.26;0.933031
2.27;0.933092
2.28;0.933154
2.29;0.933215
2.3;0.933276
2.31;0.933337
2.32;0.933399
2.33;0.93346
2.34;0.933521
2.35;0.933582
2.36;0.933643
2.37;0.933703
2.38;0.933764
2.39;0.933825
2.4;0.933886
2.41;0.933946
2.42;0.934007
2.43;0.934068
2.44;0.934128
2.45;0.934189
2.46;0.934249
2.47;0.934309
2.48;0.93437
2.49;0.93443
2.5;0.93449
2.51;0.93455
2.52;0.93461
2.53;0.93467
2.54;0.93473
2.55;0.93479
2.56;0.93485
2.57;0.934909
2.58;0.934969
2.59;0.935029
2.6;0.935088
2.61;0.935148
2.62;0.935208
2.63;0.935267
2.64;0.935326
2.65;0.935386
2.66;0.935445
2.67;0.935504
2.68;0.935563
2.69;0.935623
2.7;0.935682
2.71;0.935741
2.72;0.9358
2.73;0.935858
2.74;0.935917
2.75;0.935976
2.76;0.936035
2.77;0.936094
2.78;0.936152
2.79;0.936211
2.8;0.936269
2.81;0.936328
2.82;0.936386
2.83;0.936445
2.84;0.936503
2.85;0.936561
2.86;0.936619
2.87;0.936678
2.88;0.936736
2.89;0.936794
2.9;0.936852
2.91;0.93691
2.92;0.936967
2.93;0.937025
2.94;0.937083
2.95;0.937141
2.96;0.937198
2.97;0.937256
2.98;0.937314
2.99;0.937371
3;0.937429
3.01;0.937486
3.02;0.937543
3.03;0.937601
3.04;0.937658
3.05;0.937715
3.06;0.937772
3.07;0.937829
3.08;0.937886
3.09;0.937943
3.1;0.938
3.11;0.938057
3.12;0.938114
3.13;0.938171
3.14;0.938228
3.15;0.938284
3.16;0.938341
3.17;0.938397
3.18;0.938454
3.19;0.93851
3.2;0.938567
3.21;0.938623
3.22;0.93868
3.23;0.938736
3.24;0.938792
3.25;0.938848
3.26;0.938904
3.27;0.93896
3.28;0.939016
3.29;0.939072
3.3;0.939128
3.31;0.939184
3.32;0.93924
3.33;0.939296
3.34;0.939351
3.35;0.939407
3.36;0.939463
3.37;0.939518
3.38;0.939574
3.39;0.939629
3.4;0.939684
3.41;0.93974
3.42;0.939795
3.43;0.93985
3.44;0.939905
3.45;0.939961
3.46;0.940016
3.47;0.940071
3.48;0.940126
3.49;0.940181
3.5;0.940236
3.51;0.94029
3.52;0.940345
3.53;0.9404
3.54;0.940455
3.55;0.940509
3.56;0.940564
3.57;0.940618
3.58;0.940673
3.59;0.940727
3.6;0.940782
3.61;0.940836
3.62;0.94089
3.63;0.940944
3.64;0.940999
3.65;0.941053
3.66;0.941107
3.67;0.941161
3.68;0.941215
3.69;0.941269
3.7;0.941323
3.71;0.941377
3.72;0.94143
3.73;0.941484
3.74;0.941538
3.75;0.941591
3.76;0.941645
3.77;0.941699
3.78;0.941752
3.79;0.941806
3.8;0.941859
3.81;0.941912
3.82;0.941966
3.83;0.942019
3.84;0.942072
3.85;0.942125
3.86;0.942178
3.87;0.942231
3.88;0.942284
3.89;0.942337
3.9;0.94239
3.91;0.942443
3.92;0.942496
3.93;0.942549
3.94;0.942601
3.95;0.942654
3.96;0.942707
3.97;0.942759
3.98;0.942812
3.99;0.942864
4;0.942917
4.01;0.942969
4.02;0.943021
4.03;0.943074
4.04;0.943126
4.05;0.943178
4.06;0.94323
4.07;0.943282
4.08;0.943334
4.09;0.943386
4.1;0.943438
4.11;0.94349
4.12;0.943542
4.13;0.943594
4.14;0.943645
4.15;0.943697
4.16;0.943749
4.17;0.9438
4.18;0.943852
4.19;0.943903
4.2;0.943955
4.21;0.944006
4.22;0.944058
4.23;0.944109
4.24;0.94416
4.25;0.944212
4.26;0.944263
4.27;0.944314
4.28;0.944365
4.29;0.944416
4.3;0.944467
4.31;0.944518
4.32;0.944569
4.33;0.94462
4.34;0.944671
4.35;0.944721
4.36;0.944772
4.37;0.944823
4.38;0.944873
4.39;0.944924
4.4;0.944974
4.41;0.945025
4.42;0.945075
4.43;0.945126
4.44;0.945176
4.45;0.945226
4.46;0.945277
4.47;0.945327
4.48;0.945377
4.49;0.945427
4.5;0.945477
4.51;0.945527
4.52;0.945577
4.53;0.945627
4.54;0.945677
4.55;0.945727
4.56;0.945777
4.57;0.945826
4.58;0.945876
4.59;0.945926
4.6;0.945975
4.61;0.946025
4.62;0.946075
4.63;0.946124
4.64;0.946173
4.65;0.946223
4.66;0.946272
4.67;0.946321
4.68;0.946371
4.69;0.94642
4.7;0.946469
4.71;0.946518
4.72;0.946567
4.73;0.946616
4.74;0.946665
4.75;0.946714
4.76;0.946763
4.77;0.946812
4.78;0.946861
4.79;0.94691
4.8;0.946958
4.81;0.947007
4.82;0.947056
4.83;0.947104
4.84;0.947153
4.85;0.947201
4.86;0.94725
4.87;0.947298
4.88;0.947346
4.89;0.947395
4.9;0.947443
4.91;0.947491
4.92;0.947539
4.93;0.947587
4.94;0.947636
4.95;0.947684
4.96;0.947732
4.97;0.94778
4.98;0.947827
4.99;0.947875
5;0.947923
5.01;0.947971
5.02;0.948019
5.03;0.948066
5.04;0.948114
5.05;0.948162
5.06;0.948209
5.07;0.948257
5.08;0.948304
5.09;0.948352
5.1;0.948399
5.11;0.948446
5.12;0.948494
5.13;0.948541
5.14;0.948588
5.15;0.948635
5.16;0.948682
5.17;0.948729
5.18;0.948777
5.19;0.948824
5.2;0.94887
5.21;0.948917
5.22;0.948964
5.23;0.949011
5.24;0.949058
5.25;0.949105
5.26;0.949151
5.27;0.949198
5.28;0.949245
5.29;0.949291
5.3;0.949338
5.31;0.949384
5.32;0.949431
5.33;0.949477
5.34;0.949523
5.35;0.94957
5.36;0.949616
5.37;0.949662
5.38;0.949708
5.39;0.949754
5.4;0.949801
5.41;0.949847
5.42;0.949893
5.43;0.949939
5.44;0.949985
5.45;0.95003
5.46;0.950076
5.47;0.950122
5.48;0.950168
5.49;0.950214
5.5;0.950259
5.51;0.950305
5.52;0.950351
5.53;0.950396
5.54;0.950442
5.55;0.950487
5.56;0.950532
5.57;0.950578
5.58;0.950623
5.59;0.950669
5.6;0.950714
5.61;0.950759
5.62;0.950804
5.63;0.950849
5.64;0.950894
5.65;0.950939
5.66;0.950984
5.67;0.951029
5.68;0.951074
5.69;0.951119
5.7;0.951164
5.71;0.951209
5.72;0.951254
5.73;0.951298
5.74;0.951343
5.75;0.951388
5.76;0.951432
5.77;0.951477
5.78;0.951521
5.79;0.951566
5.8;0.95161
5.81;0.951655
5.82;0.951699
5.83;0.951743
5.84;0.951788
5.85;0.951832
5.86;0.951876
5.87;0.95192
5.88;0.951964
5.89;0.952008
5.9;0.952052
5.91;0.952096
5.92;0.95214
5.93;0.952184
5.94;0.952228
5.95;0.952272
5.96;0.952316
5.97;0.95236
5.98;0.952403
5.99;0.952447
6;0.952491
6.01;0.952534
6.02;0.952578
6.03;0.952621
6.04;0.952665
6.05;0.952708
6.06;0.952752
6.07;0.952795
6.08;0.952838
6.09;0.952881
6.1;0.952925
6.11;0.952968
6.12;0.953011
6.13;0.953054
6.14;0.953097
6.15;0.95314
6.16;0.953183
6.17;0.953226
6.18;0.953269
6.19;0.953312
6.2;0.953355
6.21;0.953398
6.22;0.95344
6.23;0.953483
6.24;0.953526
6.25;0.953568
6.26;0.953611
6.27;0.953654
6.28;0.953696
6.29;0.953739
6.3;0.953781
6.31;0.953823
6.32;0.953866
6.33;0.953908
6.34;0.95395
6.35;0.953993
6.36;0.954035
6.37;0.954077
6.38;0.954119
6.39;0.954161
6.4;0.954203
6.41;0.954245
6.42;0.954287
6.43;0.954329
6.44;0.954371
6.45;0.954413
6.46;0.954455
6.47;0.954497
6.48;0.954538
6.49;0.95458
6.5;0.954622
6.51;0.954663
6.52;0.954705
6.53;0.954747
6.54;0.954788
6.55;0.95483
6.56;0.954871
6.57;0.954912
6.58;0.954954
6.59;0.954995
6.6;0.955036
6.61;0.955078
6.62;0.955119
6.63;0.95516
6.64;0.955201
6.65;0.955242
6.66;0.955283
6.67;0.955324
6.68;0.955365
6.69;0.955406
6.7;0.955447
6.71;0.955488
6.72;0.955529
6.73;0.95557
6.74;0.955611
6.75;0.955651
6.76;0.955692
6.77;0.955733
6.78;0.955773
6.79;0.955814
6.8;0.955854
6.81;0.955895
6.82;0.955935
6.83;0.955976
6.84;0.956016
6.85;0.956057
6.86;0.956097
6.87;0.956137
6.88;0.956177
6.89;0.956218
6.9;0.956258
6.91;0.956298
6.92;0.956338
6.93;0.956378
6.94;0.956418
6.95;0.956458
6.96;0.956498
6.97;0.956538
6.98;0.956578
6.99;0.956618
7;0.956657
7.01;0.956697
7.02;0.956737
7.03;0.956777
7.04;0.956816
7.05;0.956856
7.06;0.956896
7.07;0.956935
7.08;0.956975
7.09;0.957014
7.1;0.957054
7.11;0.957093
7.12;0.957132
7.13;0.957172
7.14;0.957211
7.15;0.95725
7.16;0.957289
7.17;0.957329
7.18;0.957368
7.19;0.957407
7.2;0.957446
7.21;0.957485
7.22;0.957524
7.23;0.957563
7.24;0.957602
7.25;0.957641
7.26;0.95768
7.27;0.957718
7.28;0.957757
7.29;0.957796
7.3;0.957835
7.31;0.957873
7.32;0.957912
7.33;0.957951
7.34;0.957989
7.35;0.958028
7.36;0.958066
7.37;0.958105
7.38;0.958143
7.39;0.958182
7.4;0.95822
7.41;0.958258
7.42;0.958297
7.43;0.958335
7.44;0.958373
7.45;0.958411
7.46;0.95845
7.47;0.958488
7.48;0.958526
7.49;0.958564
7.5;0.958602
7.51;0.95864
7.52;0.958678
7.53;0.958716
7.54;0.958754
7.55;0.958791
7.56;0.958829
7.57;0.958867
7.58;0.958905
7.59;0.958942
7.6;0.95898
7.61;0.959018
7.62;0.959055
7.63;0.959093
7.64;0.95913
7.65;0.959168
7.66;0.959205
7.67;0.959243
7.68;0.95928
7.69;0.959318
7.7;0.959355
7.71;0.959392
7.72;0.959429
7.73;0.959467
7.74;0.959504
7.75;0.959541
7.76;0.959578
7.77;0.959615
7.78;0.959652
7.79;0.959689
7.8;0.959726
7.81;0.959763
7.82;0.9598
7.83;0.959837
7.84;0.959874
7.85;0.959911
7.86;0.959947
7.87;0.959984
7.88;0.960021
7.89;0.960058
7.9;0.960094
7.91;0.960131
7.92;0.960167
7.93;0.960204
7.94;0.960241
7.95;0.960277
7.96;0.960313
7.97;0.96035
7.98;0.960386
7.99;0.960423
8;0.960459
8.01;0.960495
8.02;0.960531
8.03;0.960568
8.04;0.960604
8.05;0.96064
8.06;0.960676
8.07;0.960712
8.08;0.960748
8.09;0.960784
8.1;0.96082
8.11;0.960856
8.12;0.960892
8.13;0.960928
8.14;0.960964
8.15;0.961
8.16;0.961035
8.17;0.961071
8.18;0.961107
8.19;0.961143
8.2;0.961178
8.21;0.961214
8.22;0.961249
8.23;0.961285
8.24;0.96132
8.25;0.961356
8.26;0.961391
8.27;0.961427
8.28;0.961462
8.29;0.961498
8.3;0.961533
8.31;0.961568
8.32;0.961603
8.33;0.961639
8.34;0.961674
8.35;0.961709
8.36;0.961744
8.37;0.961779
8.38;0.961814
8.39;0.961849
8.4;0.961884
8.41;0.961919
8.42;0.961954
8.43;0.961989
8.44;0.962024
8.45;0.962059
8.46;0.962094
8.47;0.962129
8.48;0.962163
8.49;0.962198
8.5;0.962233
8.51;0.962267
8.52;0.962302
8.53;0.962337
8.54;0.962371
8.55;0.962406
8.56;0.96244
8.57;0.962475
8.58;0.962509
8.59;0.962543
8.6;0.962578
8.61;0.962612
8.62;0.962646
8.63;0.962681
8.64;0.962715
8.65;0.962749
8.66;0.962783
8.67;0.962817
8.68;0.962852
8.69;0.962886
8.7;0.96292
8.71;0.962954
8.72;0.962988
8.73;0.963022
8.74;0.963056
8.75;0.96309
8.76;0.963123
8.77;0.963157
8.78;0.963191
8.79;0.963225
8.8;0.963259
8.81;0.963292
8.82;0.963326
8.83;0.96336
8.84;0.963393
8.85;0.963427
8.86;0.96346
8.87;0.963494
8.88;0.963527
8.89;0.963561
8.9;0.963594
8.91;0.963628
8.92;0.963661
8.93;0.963694
8.94;0.963728
8.95;0.963761
8.96;0.963794
8.97;0.963827
8.98;0.963861
8.99;0.963894
9;0.963927
9.01;0.96396
9.02;0.963993
9.03;0.964026
9.04;0.964059
9.05;0.964092
9.06;0.964125
9.07;0.964158
9.08;0.964191
9.09;0.964224
9.1;0.964257
9.11;0.964289
9.12;0.964322
9.13;0.964355
9.14;0.964388
9.15;0.96442
9.16;0.964453
9.17;0.964485
9.18;0.964518
9.19;0.964551
9.2;0.964583
9.21;0.964616
9.22;0.964648
9.23;0.964681
9.24;0.964713
9.25;0.964745
9.26;0.964778
9.27;0.96481
9.28;0.964842
9.29;0.964875
9.3;0.964907
9.31;0.964939
9.32;0.964971
9.33;0.965003
9.34;0.965035
9.35;0.965067
9.36;0.965099
9.37;0.965132
9.38;0.965163
9.39;0.965195
9.4;0.965227
9.41;0.965259
9.42;0.965291
9.43;0.965323
9.44;0.965355
9.45;0.965387
9.46;0.965418
9.47;0.96545
9.48;0.965482
9.49;0.965513
9.5;0.965545
9.51;0.965577
9.52;0.965608
9.53;0.96564
9.54;0.965671
9.55;0.965703
9.56;0.965734
9.57;0.965766
9.58;0.965797
9.59;0.965829
9.6;0.96586
9.61;0.965891
9.62;0.965923
9.63;0.965954
9.64;0.965985
9.65;0.966016
9.66;0.966047
9.67;0.966079
9.68;0.96611
9.69;0.966141
9.7;0.966172
9.71;0.966203
9.72;0.966234
9.73;0.966265
9.74;0.966296
9.75;0.966327
9.76;0.966358
9.77;0.966389
9.78;0.966419
9.79;0.96645
9.8;0.966481
9.81;0.966512
9.82;0.966542
9.83;0.966573
9.84;0.966604
9.85;0.966634
9.86;0.966665
9.87;0.966696
9.88;0.966726
9.89;0.966757
9.9;0.966787
9.91;0.966818
9.92;0.966848
9.93;0.966879
9.94;0.966909
9.95;0.966939
9.96;0.96697
9.97;0.967
9.98;0.96703
9.99;0.967061
10;0.967091
10.01;0.967121
